additional_info,amenities,check_in_date,check_out_date,city,country,crawl_date,description,highlight_value,hotel_star_rating,image_count,image_urls,internet,landmark,latitude,longitude,occupancy,pageurl,property_address,property_id,property_name,property_type,qts,query_time_stamp,room_price,room_types,search_term,service_value,similar_hotel,sitename,things_to_do,things_to_note,uniq_id
Acceptance Rate:100 percent|Response Time:< 6 hours,Parking,04-08-2016,05-08-2016,Tiruchirappalli,India,2016-07-20,"What should you know? Rockfort Residency offers a set of 2 and 3 bedroom flats, which come with several amenities. This type of accommodation is ideal for people who are on a tight budget. The flat possess all the basic facilities including air-conditioner, wifi connectivity, laundry, multi-cuisine restaurant, medical assistance, travel desk, modular kitchen, and separate shelter for drivers. Home-cooked food is also available on request.Why should you stay here? Several tourist destinations like Rockfort Temple, Srirangam temple, Vayalur Murugan Temple, Mukkombu Dam, and Kudumiyanmalai Shiva temple are located within a range of 10-25 km, making it ideal for leisure travellers.","","",14,http://stay-imgs.stayzilla.com/resize/1200x800/27935/467126.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467094.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467096.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467104.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467106.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467108.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467110.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467112.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467114.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467116.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467118.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467120.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467122.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/27935/467124.jpg,"","",10.8517675,78.7020645,4 Adults 2 Kids,https://www.stayzilla.com/stays/rockfort-residency-27935?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Thiruvanai Kovil, Tiruchirappalli",27935,Rockfort Residency,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,3465per night incl. tax,2 BHK,"",Not Verified,"",www.stayzilla.com,"",Complimentary Tea/Coffee.|Welcome Drink.,e1e9ca77b9acd31d552f65bce559478d
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Palace on Ganges offers budget accommodation in the religious capital of India, Varanasi. The hotel offers 24 well-appointed guestrooms equipped with all modern amenities such as writing desk, cable TV, internet access, telephone, refrigerator, and tea/coffee maker. Other facilities at the hotel are 24-hour front desk, parking, travel desk, 24-hour security, 24-hour room service, business facilities, doctor-on-call, and an in-house restaurant. The hotel is 26.3 km from Lal Bahadur Shastri International Airport and 6.6 km from Banaras City Junction.Why should you stay here? Palace on Ganges is located closely to Varanasis many important tourist spots such as Kashi Vishwanath Temple, Bharat Mata Temple, Banaras Hindu University, and Jantar Mantar. Besides, Assi Ghat is a major hub in the city.","","",8,http://stay-imgs.stayzilla.com/resize/1200x800/65/32295.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/65/14219.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/65/14220.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/65/32290.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/65/32291.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/65/32292.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/65/32293.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/65/32294.jpg,"","",25.2886524,83.0067673,2 Adults 2 Kids,https://www.stayzilla.com/stays/palace-on-ganges-65?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Assighat, Varanasi",65,Palace On Ganges,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,9243per night incl. tax,Heritage Double Room,"",Not Verified,Hotel Meraden Grand,www.stayzilla.com,"","All taxes|Complimentary Breakfast.|Complimentary Wi-Fi.|Kindly Note:-|Above tariff is not applicable during festival time,Long weekends and Govt. holidays.",0c831ed4710933af323b43e50bf027b9
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Situated in the holy city of Benares, Ganga Monastery has some of best views of the mighty Ganges river in town. This hotel has well-appointed rooms, and the facilities provided to the guests include a doctor-on-call, car-parking space, a travel desk, a front office, and laundry service. The in house multi-cuisine restaurant serves North Indian, Chinese, and Continental food. The famous Kashi Vishwanath Temple is 3.8 km away from Ganga Monastery. The Varanasi Railway Station is 7 km away from the hotel, and the airport is 29 km away.Why should you stay here? Ganga Monastery offers some of the best views of Indias most-revered river, the Ganges.","","",5,http://stay-imgs.stayzilla.com/resize/1200x800/44458/869248.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/44458/232544.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/44458/232542.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/44458/232546.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/44458/232548.jpg,"","",25.2850628,83.0079422,2 Adults 2 Kids,https://www.stayzilla.com/stays/-ganga-monastery-44458?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Near Ravidas Ghat, Varanasi",44458,(*)Ganga Monastery,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,3788per night incl. tax,Standard AC Double,"",Not Verified,Stella Inn Prakash|Hotel India|Hotel Buddha|Hotel Genx Plaza,www.stayzilla.com,"",All taxes.|Complimentary Breakfast And Wi-Fi.|complimentary car parking.,bc5482acee24241d9497bbc4a94c0e35
Acceptance Rate:100 percent|Response Time:12 hours,Newspaper|AC,04-08-2016,05-08-2016,Rajahmundry,India,2016-07-20,"What should you know? Sai Krishna River View is situated in the middle of the town and approximately 2 km from the railway station. With the total of 20 spacious and comfortable rooms, the hotel provides necessary amenities at pocket friendly rates. Some of the common and basic amenities available in the rooms are safe deposit locker, STD/ISD telephone, and colour television. The hotel provides several facilities, which include round the clock coffee shop, internet access, laundry service, and free daily newspaper.Why should you stay here? The tariff of the hotel is affordable and the accommodation is also very comfortable and peaceful.","","",4,http://stay-imgs.stayzilla.com/resize/1200x800/15658/162338.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/15658/162332.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/15658/162334.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/15658/162336.jpg,"","",17.0024471,81.7674866,1 Adult 2 Kids,https://www.stayzilla.com/stays/sai-krishna-river-view-15658?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"East Godavari Dist, Rajahmundry",15658,Sai Krishna River View,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,420per night incl. tax,Single Non AC Room,"",Not Verified,"",www.stayzilla.com,"",Kindly Note:|Extra bed will be provided at additional charges that has to be paid to the hotel management at the time of direct check-in.|Power Backup.|Cancellation Policy:|Before 48 hours full refundable and within 48 hours no refundable.,dcb3da5dd2342e6df42dd6dfe7220079
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? A leisurely stroll away from the holy Ganges and Shri Vishwanath Temple, Hotel Vibhav Harsh has set the standards for hospitality, luxury, decor, and technology in the region. Offering the best of services and comfort, each room in this hotel is fitted with modern features, warm lighting, private bathroom, and TV facilities. The in-house restaurant at the hotel whips up a fine selection of dishes. Airport shuttle service, free transfers to Varanasi and Mughalsarai railway station, and safety deposit boxes can be availed of at the 24 hour front desk. The tour desk in this hotel makes day trip arrangements.Why should you stay here? Just 3 km for IP Mall, 4.5 km from Varanasi Railway Station, and sitting right in the center of the main shopping spots, Hotel Vibhav Harsh is ideal for all first timers to Varanasi.","","",16,http://stay-imgs.stayzilla.com/resize/1200x800/32986/329970.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329914.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329916.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329940.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329944.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329946.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329948.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329950.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329952.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329954.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329958.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329960.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329962.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329964.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329966.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/32986/329968.jpg,"","",25.3079185,83.0062714,1 Adult 2 Kids,https://www.stayzilla.com/stays/hotel-vibhav-harsh-32986?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bhelupur, Varanasi",32986,Hotel Vibhav Harsh,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,2760per night incl. tax,Classic AC Double,"",Not Verified,Hotel Prakash Palace|Hotel Plaza Inn|Diamond Hotel|The Landmark Varanasi,www.stayzilla.com,"",All taxes.|Complimentary Breakfast.|Complimentary Wifi,e6e7af2db1f742f464a6ec7558ac36da
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper,04-08-2016,05-08-2016,Tiruchirappalli,India,2016-07-20,"What should you know? Situated in the city of Trichy, Grand Gardenia is a popular luxury hotel. It has well-appointed rooms and the offers a host of facilities to the guests like a doctor-on-call, a 24-hour front desk, car parking space, travel assistance, internet connectivity, laundry service, room service, and a travel desk. There is a multi-cuisine, rooftop restaurant called Golden Palm and a restaurant specialising in local food called Kannappa Chettinadu Restaurant. Some places of interest close to the hotel are St John Church, Kallanai Dam, Viralimalai Murugan Temple, and Gunaseelam Vishnu Temple. The Trichy Railway Station is 1 km away from the hotel while the airport is 5 km away. Why should you stay here? Grand Gardenia is ideally located in the city centre close to the railway station and airport making it a great place to stay and explore Tiruchirapalli.","","",14,http://stay-imgs.stayzilla.com/resize/1200x800/14222/455754.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455732.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455722.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455724.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455726.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455728.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455730.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455734.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455736.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455738.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455740.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455742.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455744.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/14222/455750.jpg,"","",10.7855778,78.6890259,1 Adult 2 Kids,https://www.stayzilla.com/stays/grand-gardenia-14222?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"0.5 km from Railway junction, Tiruchirappalli",14222,Grand Gardenia,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,2804per night incl. tax,Executive Single Room,"",Not Verified,Femina Hotel|Breeze Residency,www.stayzilla.com,"",Complimentary Breakfast|Complimentary Wi-Fi,9b965ccbb55ec4ef1272a45a2a31f8cd
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|Veg Only|Card Payment|Parking|AC,04-08-2016,05-08-2016,Sikar,India,2016-07-20,"What should you know? Sunrise Hotel is located very close to the railway station in the beautiful city of Sikar. The hotel has spacious rooms with basic amenities. The facilities provided to guests include room service, a doctor-on-call, a 24 hour front desk, laundry service, car parking space, and travel assistance. There is a business centre and conference call in Sunrise Hotel. There is a multi-cuisine restaurant in the hotel that serves Rajasthani, Punjabi, and Chinese food. The Sikar Railway Station is 0.2 km away from the hotel and the bus stand is 1.9 km away.Why should you stay here? Sunrise Hotel is conveniently located close to the railway station and bus stand making it a great place to stay for business and leisure travellers alike.","","",6,http://stay-imgs.stayzilla.com/resize/1200x800/21619/88961.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/21619/88951.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/21619/88953.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/21619/88955.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/21619/88957.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/21619/88959.jpg,"","",27.617382,75.1516724,1 Adult 2 Kids,https://www.stayzilla.com/stays/sunrise-hotel-21619?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Doliyon Ka Bass, Sikar",21619,Sunrise Hotel,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,1145per night incl. tax,AC Standard Single,"",Not Verified,"",www.stayzilla.com,"",All taxes.|Complimentary Breakfast and Mineral Watter Bottle for Deluxe and Super Deluxe room.|Complimentry Wi-fi.,540b941597542eaa05172b02121a225a
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Alappuzha,India,2016-07-20,"What should you know? This is a budget hotel in Alappuzha with comfortable rooms for all types of tourists. There are 16 rooms in this property that are equipped with basic amenities like internet access, air-conditioner, attached bath, and colour television. The hotel also offers essential facilities like valet car parking, front desk, and room service.Why should you stay here? Hotel tourists can visit a number of interesting places in the city, such as Pathiramanal, Krishnapuram Palace, and Alappuzha Beach.","","","","","","",9.4938307,76.3219681,25 Adults 2 Kids,https://www.stayzilla.com/stays/chembil-tourist-home-64950?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Alappuzha Bazar, Alappuzha",64950,Chembil Tourist Home,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,250per night incl. tax,Dormitory Non AC Per Person,"",Not Verified,Cosy Regency|Hotel Picasso Castle|Fendez Holidays|Silver Sands Residency,www.stayzilla.com,"",Kindly Note :|Only Bulk Booking will be taken for Dormitory Room Category.,65fca0cbd4fb2ec6ce0b52e2c8cc87e9
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper,04-08-2016,05-08-2016,Patna,India,2016-07-20,"What should you know? Hotel Pataliputra Ashok is located at a distance of less than 3 km from Patna Junction Railway Station, and 5.2 km from Patna International Airport. The property has a maximum capacity of 46 rooms and two suites. Some of the services include in-room safe, internet access, business centre, free parking, swimming pool, room service, travel and tour desk, courier service, doctor on call, laundry, party room, and banquet hall. The in-house restaurant offers Indian and Continental dishes.Why should you stay here? The famous Buddha Smriti Udyaan is located less than 2km away from Hotel Pataliputra Ashok.","","",16,http://stay-imgs.stayzilla.com/resize/1200x800/1107/426846.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/426734.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/34691.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/34699.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/34701.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/34702.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/34703.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/426732.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/426738.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/426742.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/426748.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/426786.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/426788.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/426790.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/426842.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/1107/426844.jpg,"","",25.6093559,85.1298599,1 Adult 2 Kids,https://www.stayzilla.com/stays/patliputra-ashok-1107?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Kidwaipuri, Patna",1107,Patliputra Ashok,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,6809per night incl. tax,Club Single,"",Not Verified,"",www.stayzilla.com,"","All taxes|Complimentary Breakfast.|Complementary Wifi.|Complimentary 2 mineral water bottles (500ml), per room, per night.",aac15c25d642357e710c07589be02da6
Acceptance Rate:100 percent|Response Time:< 6 hours,Veg Only|Parking|AC,04-08-2016,05-08-2016,Kozhikode,India,2016-07-20,"What should you know? Harivihar Ayurvedic Heritage Home is an established Ayurvedic centre set in pure and tranquil surroundings. Satvik food is served with Ayurvedic preparations to the guests. Internet connectivity is provided to keep you connected to the the outside world. Astrologer visits, cultural programmes, and a dip in the pond are additional advantages offered in this retreat.Why should you stay here? Daily Yoga sessions along with Ayurvedic massages relieve you of ailments, and give you an undiscovered freshness.","","",13,http://stay-imgs.stayzilla.com/resize/1200x800/12036/882272.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/118891.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/118893.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/118895.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/118897.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/118899.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/118901.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/118903.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/118905.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/118907.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/118909.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/385378.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/12036/385380.jpg,"","",11.2800426,75.7746277,1 Adult 2 Kids,https://www.stayzilla.com/stays/harivihar-ayurvedic-heritage-home-12036?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Kannur Road, Kozhikode",12036,Harivihar Ayurvedic Heritage Home,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,5895per night incl. tax,Single Non AC,"",Not Verified,"",www.stayzilla.com,"","Complimentary Breakfast, Lunch and Dinner.|Complimentary Wifi",e1e39bbf4e2e859da89deafbbc341f8a
Response Time:< 6 hours|Acceptance Rate:50 percent,Newspaper|AC,04-08-2016,05-08-2016,Tiruchirappalli,India,2016-07-20,"What should you know? Hotel Annamalai is located at a convenient place in Tiruchirappalli, on McDonalds Road. The rooms are clean, well-maintained, and equipped with modern amenities such as air-conditioning, TV, refrigerator, safe, telephone with STD/ISD facility, daily housekeeping service, and wifi. Other than these, the hotel features include a travel desk, room service, laundry, car parking, deposit locker, and doctor-on-call. The hotel has a multi-cuisine restaurant which serves a variety of delicacies. They have a conference hall for business purpose which offers a good capacity.Why should you stay here? The hotel is an ideal destination for both business travellers and tourists. Guests can visit the prominent attractions like Vekkaliamman Temple, Uyyakondan Thirumalai Temple, Government Museum, St Johns Church, and Kallanai Dam, which are accessible from the hotel.","","",9,http://stay-imgs.stayzilla.com/resize/1200x800/20851/841672.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/20851/841664.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/20851/841656.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/20851/841658.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/20851/841660.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/20851/841662.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/20851/841666.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/20851/841668.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/20851/841670.jpg,"","",10.7978888,78.6823196,2 Adults 2 Kids,https://www.stayzilla.com/stays/hotel-annamalai-20851?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Cantonment, Tiruchirappalli",20851,Hotel Annamalai,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,1210per night incl. tax,Double Non AC,"",Not Verified,RBS Residency|Hotel Ibras,www.stayzilla.com,"",Complimentary Wifi,cfe82b7a03798d06e060a0a065191d0b
